	Country	Invader_Species	Role	Email
5257	Liechtenstein	d&d_lich	defense	hulk@avengers.com
5258	Liechtenstein	d&d_lich	heal	hulk@avengers.com
5259	Liechtenstein	d&d_mind_flayer	attack	capatain.america@avengers.com
5260	Liechtenstein	d&d_mind_flayer	defense	capatain.america@avengers.com
5261	Liechtenstein	d&d_mind_flayer	heal	capatain.america@avengers.com
5262	Liechtenstein	d&d_vampire	attack	capatain.america@avengers.com
5263	Liechtenstein	d&d_vampire	defense	capatain.america@avengers.com
5264	Liechtenstein	d&d_vampire	heal	capatain.america@avengers.com
5265	Liechtenstein	d&d_red_dragon	attack	capatain.america@avengers.com
5266	Liechtenstein	d&d_red_dragon	defense	capatain.america@avengers.com
5267	Liechtenstein	d&d_red_dragon	heal	capatain.america@avengers.com
5268	Liechtenstein	d&d_hill_giant	attack	hawkeye@avengers.com
5269	Liechtenstein	d&d_hill_giant	defense	hawkeye@avengers.com
5270	Liechtenstein	d&d_hill_giant	heal	hawkeye@avengers.com
5271	Liechtenstein	d&d_treant	attack	hawkeye@avengers.com
5272	Liechtenstein	d&d_treant	defense	hawkeye@avengers.com
5273	Liechtenstein	d&d_treant	heal	hawkeye@avengers.com
5274	Liechtenstein	d&d_werewolf	attack	capatain.america@avengers.com
5275	Liechtenstein	d&d_werewolf	defense	capatain.america@avengers.com
5276	Liechtenstein	d&d_werewolf	heal	capatain.america@avengers.com
5277	Liechtenstein	d&d_yuan-ti	attack	capatain.america@avengers.com
5278	Liechtenstein	d&d_yuan-ti	defense	capatain.america@avengers.com
5279	Liechtenstein	d&d_yuan-ti	heal	capatain.america@avengers.com
5280	Monaco	aliens	attack	iron.man@avengers.com
5281	Monaco	predators	attack	thor@avengers.com
5282	Monaco	d&d_beholder	attack	wasp@avengers.com
5283	Monaco	d&d_beholder	defense	wasp@avengers.com
5284	Monaco	d&d_beholder	heal	wasp@avengers.com
5285	Monaco	d&d_devil	attack	ant.man@avengers.com
5286	Monaco	d&d_devil	defense	ant.man@avengers.com
5287	Monaco	d&d_devil	heal	batman@dc-world.com
5288	Monaco	d&d_lich	attack	hulk@avengers.com
5289	Monaco	d&d_lich	defense	hulk@avengers.com
5290	Monaco	d&d_lich	heal	hulk@avengers.com
5291	Monaco	d&d_mind_flayer	attack	capatain.america@avengers.com
5292	Monaco	d&d_mind_flayer	defense	capatain.america@avengers.com
5293	Monaco	d&d_mind_flayer	heal	capatain.america@avengers.com
5294	Monaco	d&d_vampire	attack	capatain.america@avengers.com
5295	Monaco	d&d_vampire	defense	capatain.america@avengers.com
5296	Monaco	d&d_vampire	heal	capatain.america@avengers.com
5297	Monaco	d&d_red_dragon	attack	capatain.america@avengers.com
5298	Monaco	d&d_red_dragon	defense	capatain.america@avengers.com
5299	Monaco	d&d_red_dragon	heal	capatain.america@avengers.com
5300	Monaco	d&d_hill_giant	attack	hawkeye@avengers.com
5301	Monaco	d&d_hill_giant	defense	hawkeye@avengers.com
5302	Monaco	d&d_hill_giant	heal	hawkeye@avengers.com
5303	Monaco	d&d_treant	attack	hawkeye@avengers.com
5304	Monaco	d&d_treant	defense	hawkeye@avengers.com
5305	Monaco	d&d_treant	heal	hawkeye@avengers.com
5306	Monaco	d&d_werewolf	attack	capatain.america@avengers.com
5307	Monaco	d&d_werewolf	defense	capatain.america@avengers.com
5308	Monaco	d&d_werewolf	heal	capatain.america@avengers.com
5309	Monaco	d&d_yuan-ti	attack	capatain.america@avengers.com
5310	Monaco	d&d_yuan-ti	defense	capatain.america@avengers.com
5311	Monaco	d&d_yuan-ti	heal	capatain.america@avengers.com
5312	Madagascar	aliens	attack	iron.man@avengers.com
5313	Madagascar	predators	attack	thor@avengers.com
5314	Madagascar	d&d_beholder	attack	wasp@avengers.com
5315	Madagascar	d&d_beholder	defense	wasp@avengers.com
5316	Madagascar	d&d_beholder	heal	wasp@avengers.com
5317	Madagascar	d&d_devil	attack	ant.man@avengers.com
5318	Madagascar	d&d_devil	defense	ant.man@avengers.com
5319	Madagascar	d&d_devil	heal	batman@dc-world.com
5320	Madagascar	d&d_lich	attack	hulk@avengers.com
5321	Madagascar	d&d_lich	defense	hulk@avengers.com
5322	Madagascar	d&d_lich	heal	hulk@avengers.com
5323	Madagascar	d&d_mind_flayer	attack	capatain.america@avengers.com
5324	Madagascar	d&d_mind_flayer	defense	capatain.america@avengers.com
5325	Madagascar	d&d_mind_flayer	heal	capatain.america@avengers.com
5326	Madagascar	d&d_vampire	attack	capatain.america@avengers.com
5327	Madagascar	d&d_vampire	defense	capatain.america@avengers.com
5328	Madagascar	d&d_vampire	heal	capatain.america@avengers.com
5329	Madagascar	d&d_red_dragon	attack	capatain.america@avengers.com
5330	Madagascar	d&d_red_dragon	defense	capatain.america@avengers.com
5331	Madagascar	d&d_red_dragon	heal	capatain.america@avengers.com
5332	Madagascar	d&d_hill_giant	attack	hawkeye@avengers.com
5333	Madagascar	d&d_hill_giant	defense	hawkeye@avengers.com
5334	Madagascar	d&d_hill_giant	heal	hawkeye@avengers.com
5335	Madagascar	d&d_treant	attack	hawkeye@avengers.com
5336	Madagascar	d&d_treant	defense	hawkeye@avengers.com
5337	Madagascar	d&d_treant	heal	hawkeye@avengers.com
5338	Madagascar	d&d_werewolf	attack	capatain.america@avengers.com
5339	Madagascar	d&d_werewolf	defense	capatain.america@avengers.com
5340	Madagascar	d&d_werewolf	heal	capatain.america@avengers.com
5341	Madagascar	d&d_yuan-ti	attack	capatain.america@avengers.com
5342	Madagascar	d&d_yuan-ti	defense	capatain.america@avengers.com
5343	Madagascar	d&d_yuan-ti	heal	capatain.america@avengers.com
5344	Maldives	aliens	attack	iron.man@avengers.com
5345	Maldives	predators	attack	thor@avengers.com
5346	Maldives	d&d_beholder	attack	wasp@avengers.com
5347	Maldives	d&d_beholder	defense	wasp@avengers.com
5348	Maldives	d&d_beholder	heal	wasp@avengers.com
5349	Maldives	d&d_devil	attack	ant.man@avengers.com
5350	Maldives	d&d_devil	defense	ant.man@avengers.com
5351	Maldives	d&d_devil	heal	batman@dc-world.com
5352	Maldives	d&d_lich	attack	hulk@avengers.com
5353	Maldives	d&d_lich	defense	hulk@avengers.com
5354	Maldives	d&d_lich	heal	hulk@avengers.com
5355	Maldives	d&d_mind_flayer	attack	capatain.america@avengers.com
5356	Maldives	d&d_mind_flayer	defense	capatain.america@avengers.com
5357	Maldives	d&d_mind_flayer	heal	capatain.america@avengers.com
5358	Maldives	d&d_vampire	attack	capatain.america@avengers.com
5359	Maldives	d&d_vampire	defense	capatain.america@avengers.com
5360	Maldives	d&d_vampire	heal	capatain.america@avengers.com
5361	Maldives	d&d_red_dragon	attack	capatain.america@avengers.com
5362	Maldives	d&d_red_dragon	defense	capatain.america@avengers.com
5363	Maldives	d&d_red_dragon	heal	capatain.america@avengers.com
5364	Maldives	d&d_hill_giant	attack	hawkeye@avengers.com
5365	Maldives	d&d_hill_giant	defense	hawkeye@avengers.com
5366	Maldives	d&d_hill_giant	heal	hawkeye@avengers.com
5367	Maldives	d&d_treant	attack	hawkeye@avengers.com
5368	Maldives	d&d_treant	defense	hawkeye@avengers.com
5369	Maldives	d&d_treant	heal	hawkeye@avengers.com
5370	Maldives	d&d_werewolf	attack	capatain.america@avengers.com
5371	Maldives	d&d_werewolf	defense	capatain.america@avengers.com
5372	Maldives	d&d_werewolf	heal	capatain.america@avengers.com
5373	Maldives	d&d_yuan-ti	attack	capatain.america@avengers.com
5374	Maldives	d&d_yuan-ti	defense	capatain.america@avengers.com
5375	Maldives	d&d_yuan-ti	heal	capatain.america@avengers.com
5376	Micronesia	aliens	attack	iron.man@avengers.com
5377	Micronesia	predators	attack	thor@avengers.com
5378	Micronesia	d&d_beholder	attack	wasp@avengers.com
5379	Micronesia	d&d_beholder	defense	wasp@avengers.com
5380	Micronesia	d&d_beholder	heal	wasp@avengers.com
5381	Micronesia	d&d_devil	attack	ant.man@avengers.com
5382	Micronesia	d&d_devil	defense	ant.man@avengers.com
5383	Micronesia	d&d_devil	heal	batman@dc-world.com
5384	Micronesia	d&d_lich	attack	hulk@avengers.com
5385	Micronesia	d&d_lich	defense	hulk@avengers.com
5386	Micronesia	d&d_lich	heal	hulk@avengers.com
5387	Micronesia	d&d_mind_flayer	attack	capatain.america@avengers.com
5388	Micronesia	d&d_mind_flayer	defense	capatain.america@avengers.com
5389	Micronesia	d&d_mind_flayer	heal	capatain.america@avengers.com
5390	Micronesia	d&d_vampire	attack	capatain.america@avengers.com
5391	Micronesia	d&d_vampire	defense	capatain.america@avengers.com
5392	Micronesia	d&d_vampire	heal	capatain.america@avengers.com
5393	Micronesia	d&d_red_dragon	attack	capatain.america@avengers.com
5394	Micronesia	d&d_red_dragon	defense	capatain.america@avengers.com
5395	Micronesia	d&d_red_dragon	heal	capatain.america@avengers.com
5396	Micronesia	d&d_hill_giant	attack	hawkeye@avengers.com
5397	Micronesia	d&d_hill_giant	defense	hawkeye@avengers.com
5398	Micronesia	d&d_hill_giant	heal	hawkeye@avengers.com
5399	Micronesia	d&d_treant	attack	hawkeye@avengers.com
5400	Micronesia	d&d_treant	defense	hawkeye@avengers.com
5401	Micronesia	d&d_treant	heal	hawkeye@avengers.com
5402	Micronesia	d&d_werewolf	attack	capatain.america@avengers.com
5403	Micronesia	d&d_werewolf	defense	capatain.america@avengers.com
5404	Micronesia	d&d_werewolf	heal	capatain.america@avengers.com
5405	Micronesia	d&d_yuan-ti	attack	capatain.america@avengers.com
5406	Micronesia	d&d_yuan-ti	defense	capatain.america@avengers.com
5407	Micronesia	d&d_yuan-ti	heal	capatain.america@avengers.com
5408	Marshall Islands	aliens	attack	iron.man@avengers.com
5409	Marshall Islands	predators	attack	thor@avengers.com
5410	Marshall Islands	d&d_beholder	attack	wasp@avengers.com
5411	Marshall Islands	d&d_beholder	defense	wasp@avengers.com
5412	Marshall Islands	d&d_beholder	heal	wasp@avengers.com
5413	Marshall Islands	d&d_devil	attack	ant.man@avengers.com
5414	Marshall Islands	d&d_devil	defense	ant.man@avengers.com
5415	Marshall Islands	d&d_devil	heal	batman@dc-world.com
5416	Marshall Islands	d&d_lich	attack	hulk@avengers.com
5417	Marshall Islands	d&d_lich	defense	hulk@avengers.com
5418	Marshall Islands	d&d_lich	heal	hulk@avengers.com
5419	Marshall Islands	d&d_mind_flayer	attack	capatain.america@avengers.com
5420	Marshall Islands	d&d_mind_flayer	defense	capatain.america@avengers.com
5421	Marshall Islands	d&d_mind_flayer	heal	capatain.america@avengers.com
5422	Marshall Islands	d&d_vampire	attack	capatain.america@avengers.com
5423	Marshall Islands	d&d_vampire	defense	capatain.america@avengers.com
5424	Marshall Islands	d&d_vampire	heal	capatain.america@avengers.com
5425	Marshall Islands	d&d_red_dragon	attack	capatain.america@avengers.com
5426	Marshall Islands	d&d_red_dragon	defense	capatain.america@avengers.com
5427	Marshall Islands	d&d_red_dragon	heal	capatain.america@avengers.com
5428	Marshall Islands	d&d_hill_giant	attack	hawkeye@avengers.com
5429	Marshall Islands	d&d_hill_giant	defense	hawkeye@avengers.com
5430	Marshall Islands	d&d_hill_giant	heal	hawkeye@avengers.com
5431	Marshall Islands	d&d_treant	attack	hawkeye@avengers.com
5432	Marshall Islands	d&d_treant	defense	hawkeye@avengers.com
5433	Marshall Islands	d&d_treant	heal	hawkeye@avengers.com
5434	Marshall Islands	d&d_werewolf	attack	capatain.america@avengers.com
5435	Marshall Islands	d&d_werewolf	defense	capatain.america@avengers.com
5436	Marshall Islands	d&d_werewolf	heal	capatain.america@avengers.com
5437	Marshall Islands	d&d_yuan-ti	attack	capatain.america@avengers.com
5438	Marshall Islands	d&d_yuan-ti	defense	capatain.america@avengers.com
5439	Marshall Islands	d&d_yuan-ti	heal	capatain.america@avengers.com
5440	Mali	aliens	attack	iron.man@avengers.com
5441	Mali	predators	attack	thor@avengers.com
5442	Mali	d&d_beholder	attack	wasp@avengers.com
5443	Mali	d&d_beholder	defense	wasp@avengers.com
5444	Mali	d&d_beholder	heal	wasp@avengers.com
5445	Mali	d&d_devil	attack	ant.man@avengers.com
5446	Mali	d&d_devil	defense	ant.man@avengers.com
5447	Mali	d&d_devil	heal	batman@dc-world.com
5448	Mali	d&d_lich	attack	hulk@avengers.com
5449	Mali	d&d_lich	defense	hulk@avengers.com
5450	Mali	d&d_lich	heal	hulk@avengers.com
5451	Mali	d&d_mind_flayer	attack	capatain.america@avengers.com
5452	Mali	d&d_mind_flayer	defense	capatain.america@avengers.com
5453	Mali	d&d_mind_flayer	heal	capatain.america@avengers.com
5454	Mali	d&d_vampire	attack	capatain.america@avengers.com
5455	Mali	d&d_vampire	defense	capatain.america@avengers.com
5456	Mali	d&d_vampire	heal	capatain.america@avengers.com
5457	Mali	d&d_red_dragon	attack	capatain.america@avengers.com
5458	Mali	d&d_red_dragon	defense	capatain.america@avengers.com
5459	Mali	d&d_red_dragon	heal	capatain.america@avengers.com
5460	Mali	d&d_hill_giant	attack	hawkeye@avengers.com
5461	Mali	d&d_hill_giant	defense	hawkeye@avengers.com
5462	Mali	d&d_hill_giant	heal	hawkeye@avengers.com
5463	Mali	d&d_treant	attack	hawkeye@avengers.com
5464	Mali	d&d_treant	defense	hawkeye@avengers.com
5465	Mali	d&d_treant	heal	hawkeye@avengers.com
5466	Mali	d&d_werewolf	attack	capatain.america@avengers.com
5467	Mali	d&d_werewolf	defense	capatain.america@avengers.com
5468	Mali	d&d_werewolf	heal	capatain.america@avengers.com
5469	Mali	d&d_yuan-ti	attack	capatain.america@avengers.com
5470	Mali	d&d_yuan-ti	defense	capatain.america@avengers.com
5471	Mali	d&d_yuan-ti	heal	capatain.america@avengers.com
5472	Malta	aliens	attack	iron.man@avengers.com
5473	Malta	predators	attack	thor@avengers.com
5474	Malta	d&d_beholder	attack	wasp@avengers.com
5475	Malta	d&d_beholder	defense	wasp@avengers.com
5476	Malta	d&d_beholder	heal	wasp@avengers.com
5477	Malta	d&d_devil	attack	ant.man@avengers.com
5478	Malta	d&d_devil	defense	ant.man@avengers.com
5479	Malta	d&d_devil	heal	batman@dc-world.com
5480	Malta	d&d_lich	attack	hulk@avengers.com
5481	Malta	d&d_lich	defense	hulk@avengers.com
5482	Malta	d&d_lich	heal	hulk@avengers.com
5483	Malta	d&d_mind_flayer	attack	capatain.america@avengers.com
5484	Malta	d&d_mind_flayer	defense	capatain.america@avengers.com
5485	Malta	d&d_mind_flayer	heal	capatain.america@avengers.com
5486	Malta	d&d_vampire	attack	capatain.america@avengers.com
5487	Malta	d&d_vampire	defense	capatain.america@avengers.com
5488	Malta	d&d_vampire	heal	capatain.america@avengers.com
5489	Malta	d&d_red_dragon	attack	capatain.america@avengers.com
5490	Malta	d&d_red_dragon	defense	capatain.america@avengers.com
5491	Malta	d&d_red_dragon	heal	capatain.america@avengers.com
5492	Malta	d&d_hill_giant	attack	hawkeye@avengers.com
5493	Malta	d&d_hill_giant	defense	hawkeye@avengers.com
5494	Malta	d&d_hill_giant	heal	hawkeye@avengers.com
5495	Malta	d&d_treant	attack	hawkeye@avengers.com
5496	Malta	d&d_treant	defense	hawkeye@avengers.com
5497	Malta	d&d_treant	heal	hawkeye@avengers.com
5498	Malta	d&d_werewolf	attack	capatain.america@avengers.com
5499	Malta	d&d_werewolf	defense	capatain.america@avengers.com
5500	Malta	d&d_werewolf	heal	capatain.america@avengers.com
5501	Malta	d&d_yuan-ti	attack	capatain.america@avengers.com
5502	Malta	d&d_yuan-ti	defense	capatain.america@avengers.com
5503	Malta	d&d_yuan-ti	heal	capatain.america@avengers.com
5504	Myanmar	aliens	attack	iron.man@avengers.com
5505	Myanmar	predators	attack	thor@avengers.com
5506	Myanmar	d&d_beholder	attack	wasp@avengers.com
5507	Myanmar	d&d_beholder	defense	wasp@avengers.com
5508	Myanmar	d&d_beholder	heal	wasp@avengers.com
5509	Myanmar	d&d_devil	attack	ant.man@avengers.com
5510	Myanmar	d&d_devil	defense	ant.man@avengers.com
5511	Myanmar	d&d_devil	heal	batman@dc-world.com
5512	Myanmar	d&d_lich	attack	hulk@avengers.com
5513	Myanmar	d&d_lich	defense	hulk@avengers.com
5514	Myanmar	d&d_lich	heal	hulk@avengers.com
5515	Myanmar	d&d_mind_flayer	attack	capatain.america@avengers.com
5516	Myanmar	d&d_mind_flayer	defense	capatain.america@avengers.com
5517	Myanmar	d&d_mind_flayer	heal	capatain.america@avengers.com
5518	Myanmar	d&d_vampire	attack	capatain.america@avengers.com
5519	Myanmar	d&d_vampire	defense	capatain.america@avengers.com
5520	Myanmar	d&d_vampire	heal	capatain.america@avengers.com
5521	Myanmar	d&d_red_dragon	attack	capatain.america@avengers.com
5522	Myanmar	d&d_red_dragon	defense	capatain.america@avengers.com
5523	Myanmar	d&d_red_dragon	heal	capatain.america@avengers.com
5524	Myanmar	d&d_hill_giant	attack	hawkeye@avengers.com
5525	Myanmar	d&d_hill_giant	defense	hawkeye@avengers.com
5526	Myanmar	d&d_hill_giant	heal	hawkeye@avengers.com
5527	Myanmar	d&d_treant	attack	hawkeye@avengers.com
5528	Myanmar	d&d_treant	defense	hawkeye@avengers.com
5529	Myanmar	d&d_treant	heal	hawkeye@avengers.com
5530	Myanmar	d&d_werewolf	attack	capatain.america@avengers.com
5531	Myanmar	d&d_werewolf	defense	capatain.america@avengers.com
5532	Myanmar	d&d_werewolf	heal	capatain.america@avengers.com
5533	Myanmar	d&d_yuan-ti	attack	capatain.america@avengers.com
5534	Myanmar	d&d_yuan-ti	defense	capatain.america@avengers.com
5535	Myanmar	d&d_yuan-ti	heal	capatain.america@avengers.com
5536	Mauritania	aliens	attack	iron.man@avengers.com
5537	Mauritania	predators	attack	thor@avengers.com
5538	Mauritania	d&d_beholder	attack	wasp@avengers.com
5539	Mauritania	d&d_beholder	defense	wasp@avengers.com
5540	Mauritania	d&d_beholder	heal	wasp@avengers.com
5541	Mauritania	d&d_devil	attack	ant.man@avengers.com
5542	Mauritania	d&d_devil	defense	ant.man@avengers.com
5543	Mauritania	d&d_devil	heal	batman@dc-world.com
5544	Mauritania	d&d_lich	attack	hulk@avengers.com
5545	Mauritania	d&d_lich	defense	hulk@avengers.com
5546	Mauritania	d&d_lich	heal	hulk@avengers.com
5547	Mauritania	d&d_mind_flayer	attack	capatain.america@avengers.com
5548	Mauritania	d&d_mind_flayer	defense	capatain.america@avengers.com
5549	Mauritania	d&d_mind_flayer	heal	capatain.america@avengers.com
5550	Mauritania	d&d_vampire	attack	capatain.america@avengers.com
5551	Mauritania	d&d_vampire	defense	capatain.america@avengers.com
5552	Mauritania	d&d_vampire	heal	capatain.america@avengers.com
5553	Mauritania	d&d_red_dragon	attack	capatain.america@avengers.com
5554	Mauritania	d&d_red_dragon	defense	capatain.america@avengers.com
5555	Mauritania	d&d_red_dragon	heal	capatain.america@avengers.com
5556	Mauritania	d&d_hill_giant	attack	hawkeye@avengers.com
5557	Mauritania	d&d_hill_giant	defense	hawkeye@avengers.com
5558	Mauritania	d&d_hill_giant	heal	hawkeye@avengers.com
5559	Mauritania	d&d_treant	attack	hawkeye@avengers.com
5560	Mauritania	d&d_treant	defense	hawkeye@avengers.com
5561	Mauritania	d&d_treant	heal	hawkeye@avengers.com
5562	Mauritania	d&d_werewolf	attack	capatain.america@avengers.com
5563	Mauritania	d&d_werewolf	defense	capatain.america@avengers.com
5564	Mauritania	d&d_werewolf	heal	capatain.america@avengers.com
5565	Mauritania	d&d_yuan-ti	attack	capatain.america@avengers.com
5566	Mauritania	d&d_yuan-ti	defense	capatain.america@avengers.com
5567	Mauritania	d&d_yuan-ti	heal	capatain.america@avengers.com
5568	Mauritius	aliens	attack	iron.man@avengers.com
5569	Mauritius	predators	attack	thor@avengers.com
5570	Mauritius	d&d_beholder	attack	wasp@avengers.com
5571	Mauritius	d&d_beholder	defense	wasp@avengers.com
5572	Mauritius	d&d_beholder	heal	wasp@avengers.com
5573	Mauritius	d&d_devil	attack	ant.man@avengers.com
5574	Mauritius	d&d_devil	defense	ant.man@avengers.com
5575	Mauritius	d&d_devil	heal	batman@dc-world.com
5576	Mauritius	d&d_lich	attack	hulk@avengers.com
5577	Mauritius	d&d_lich	defense	hulk@avengers.com
5578	Mauritius	d&d_lich	heal	hulk@avengers.com
5579	Mauritius	d&d_mind_flayer	attack	capatain.america@avengers.com
5580	Mauritius	d&d_mind_flayer	defense	capatain.america@avengers.com
5581	Mauritius	d&d_mind_flayer	heal	capatain.america@avengers.com
5582	Mauritius	d&d_vampire	attack	capatain.america@avengers.com
5583	Mauritius	d&d_vampire	defense	capatain.america@avengers.com
5584	Mauritius	d&d_vampire	heal	capatain.america@avengers.com
5585	Mauritius	d&d_red_dragon	attack	capatain.america@avengers.com
5586	Mauritius	d&d_red_dragon	defense	capatain.america@avengers.com
5587	Mauritius	d&d_red_dragon	heal	capatain.america@avengers.com
5588	Mauritius	d&d_hill_giant	attack	hawkeye@avengers.com
5589	Mauritius	d&d_hill_giant	defense	hawkeye@avengers.com
5590	Mauritius	d&d_hill_giant	heal	hawkeye@avengers.com
5591	Mauritius	d&d_treant	attack	hawkeye@avengers.com
5592	Mauritius	d&d_treant	defense	hawkeye@avengers.com
5593	Mauritius	d&d_treant	heal	hawkeye@avengers.com
5594	Mauritius	d&d_werewolf	attack	capatain.america@avengers.com
5595	Mauritius	d&d_werewolf	defense	capatain.america@avengers.com
5596	Mauritius	d&d_werewolf	heal	capatain.america@avengers.com
